SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,3,1,0,0,1,0,0,1,0,0,83.75,247.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,34,1,1,0,0,0,1,1,0,0,65.0,2157.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,1,70,1,1,1,1,1,0,1,1,1,108.1500015258789,7930.5498046875,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,1,30,1,1,0,0,0,1,1,1,1,101.3000030517578,2974.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,72,1,1,1,1,1,1,1,1,0,115.15,8349.7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,11,1,0,0,0,1,0,0,0,0,72.9000015258789,818.4500122070312,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,53,1,0,0,0,0,0,0,0,1,19.39999961853028,1110.3499755859375,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,37,1,1,0,1,0,1,1,1,1,104.5,3778.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,8,1,1,0,0,0,0,0,0,1,74.5999984741211,548.9000244140625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,51,0,0,1,0,0,1,0,1,1,44.45000076293945,2181.550048828125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,1,0,1,34.70000076293945,34.70000076293945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,3,0,0,0,0,0,0,0,0,0,25.3,77.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,66,1,1,0,0,0,0,0,0,1,25.299999237060547,1673.800048828125,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,1,1,2,0,0,0,0,0,1,0,0,0,29.049999237060547,44.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,2,1,0,0,0,1,0,1,1,1,95.5,181.6499938964844,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,6,1,1,1,0,0,0,0,0,1,79.05000305175781,434.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,19,0,0,0,0,1,0,1,0,1,39.65,733.35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,49,1,1,0,1,0,0,1,1,0,100.4499969482422,4941.7998046875,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,1,9,1,0,0,1,0,1,0,0,0,54.8,452.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1,48,1,1,1,0,1,0,1,1,1,78.75,3682.449951171875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,0,27,1,0,0,1,0,1,0,0,1,53.79999923706055,1389.8499755859375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,72,1,0,0,0,0,0,0,0,0,19.850000381469727,1434.0999755859375,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,19,1,0,0,0,1,0,0,0,1,49.6,962.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,15,1,1,0,0,0,0,0,0,1,48.8,720.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,22,0,0,0,1,1,0,0,1,1,43.75,903.5999755859376,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,33,1,0,0,1,0,1,0,0,1,79.94999694824219,2684.85009765625,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1,32,1,0,0,0,0,0,0,0,0,18.950000762939453,613.9500122070312,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1,0,72,1,1,1,0,0,0,0,0,0,78.5,5602.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,33,1,1,0,0,0,0,0,0,0,24.15,800.3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,1,1,52,1,1,0,0,0,0,0,0,0,24.799999237060547,1229.0999755859375,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,2,1,0,0,0,0,0,0,0,0,70.0,153.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,13,1,0,0,0,0,0,0,0,1,19.95,257.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,1,0,72,1,1,1,1,1,0,1,1,1,112.4000015258789,8046.85009765625,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,13,0,0,1,0,0,0,0,0,1,30.850000381469727,394.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,64,1,0,1,1,0,0,0,0,0,81.05000305175781,5135.35009765625,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,4,1,1,0,0,0,0,1,0,1,85.6500015258789,321.6499938964844,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,69,1,1,0,0,0,0,0,0,0,24.600000381469727,1678.050048828125,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,45,1,1,0,1,0,0,0,0,0,81.4000015258789,3775.85009765625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,71,1,0,1,0,1,1,0,1,1,70.8499984741211,4973.39990234375,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,1,0,58,1,1,1,1,1,0,1,1,1,108.8499984741211,6287.25,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,0,10,1,0,1,0,0,1,0,0,1,54.95,568.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,1,1,0,0,0,0,0,0,1,0,80.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,0,0,0,1,0,0,0,0,0,29.950000762939453,29.950000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,26,1,1,1,1,0,0,0,1,1,95.0,2497.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,2,0,0,0,0,0,1,0,0,1,30.89999961853028,59.04999923706055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,67,1,1,1,1,1,0,0,1,0,75.0999984741211,5064.4501953125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,60,0,0,1,0,1,0,0,1,1,44.45,2773.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,14,0,0,0,0,1,1,1,1,1,55.0,771.9500122070312,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,58,1,0,0,0,0,0,0,0,1,19.549999237060547,1108.800048828125,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,0,0,34,1,0,1,0,1,1,1,1,1,79.95,2727.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,2,1,0,1,0,1,0,0,0,0,53.45000076293945,119.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,10,1,0,0,0,0,0,0,0,1,44.84999847412109,435.3999938964844,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,47,1,1,1,0,1,0,1,0,0,94.9000015258789,4615.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,12,1,1,0,0,1,0,1,0,1,89.55000305175781,1021.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,65,1,1,0,0,0,0,0,0,1,25.3,1748.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,13,1,0,0,0,0,0,0,0,0,19.64999961853028,244.8000030517578,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,1,1,12,1,1,0,0,0,0,0,0,0,25.25,274.70001220703125,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,0,0,11,1,0,0,0,0,0,0,1,1,79.15,827.7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,3,1,0,0,0,0,0,0,1,1,80.30000305175781,250.0500030517578,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,16,1,0,0,0,0,1,1,1,1,94.4499969482422,1511.199951171875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,57,1,0,0,1,1,1,1,0,1,95.3,5567.45,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,6,1,0,0,1,0,0,1,0,0,59.45,357.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,8,1,1,0,0,0,0,0,1,1,84.0,613.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,30,1,1,1,1,1,1,1,0,1,105.7,3181.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,52,1,0,1,0,1,1,0,0,0,57.95000076293945,3042.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,0,49,1,1,1,1,1,0,0,1,0,71.8,3472.05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,4,1,0,0,0,0,0,0,0,1,70.1500015258789,268.3500061035156,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,48,1,0,0,0,0,0,0,0,0,20.2,1027.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,0,66,1,1,0,1,1,0,1,1,0,104.5999984741211,6819.4501953125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,17,1,1,1,0,0,0,0,1,0,65.75,1111.199951171875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,4,1,1,0,1,0,0,1,1,1,101.7,364.55,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,8,1,1,0,0,0,0,0,1,1,85.6500015258789,659.4500122070312,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,60,0,0,1,0,1,1,1,1,0,59.84999847412109,3590.199951171875,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,69,1,1,0,1,1,1,1,1,1,110.5,7455.4501953125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,24,1,0,0,1,0,0,1,1,1,69.44999694824219,1614.050048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,35,1,0,1,0,1,1,1,1,1,106.9,3756.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,72,1,1,1,1,1,1,1,1,1,115.5999984741211,8220.400390625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,56,1,1,1,1,1,0,1,1,0,109.8,6109.65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1,1,1,0,0,0,0,0,0,0,0,20.55,20.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,1,72,1,1,0,1,1,1,1,1,1,112.25,8041.64990234375,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0,70,1,1,0,1,1,0,1,1,1,102.9499969482422,7101.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,9,1,0,1,0,0,0,0,0,1,74.25,639.6500244140625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,69,1,1,0,0,1,0,1,1,1,99.4499969482422,7007.60009765625,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,61,1,1,0,0,1,1,1,1,1,81.0,4976.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,19,1,0,0,0,0,0,0,0,0,20.25,383.6499938964844,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,1,0,70,1,1,0,1,0,1,1,1,1,105.55,7195.35,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1,51,1,0,0,0,0,0,0,0,0,19.4,997.75,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,1,0,30,1,1,0,0,0,0,0,0,0,49.900001525878906,1441.949951171875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,3,1,0,1,1,0,1,0,1,0,71.1,213.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,0,3,1,0,0,0,0,0,0,0,1,69.55000305175781,222.3000030517578,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,29,1,0,0,0,1,0,0,0,1,75.30000305175781,2263.39990234375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,9,1,1,0,0,0,0,0,1,1,83.30000305175781,803.2999877929688,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,66,1,1,1,1,1,1,1,1,1,116.25,7862.25,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,0,9,0,0,0,0,1,0,1,1,1,48.75,442.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,16,1,1,1,1,0,0,0,1,1,69.0999984741211,1083.699951171875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,31,1,0,1,0,0,0,0,0,1,73.55000305175781,2094.64990234375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,5,1,0,0,0,0,0,1,0,1,80.5999984741211,415.5499877929688,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,61,1,0,1,0,0,0,0,0,1,49.7,2961.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,11,1,0,0,1,1,1,0,0,1,60.9,688.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,37,1,1,0,0,0,0,0,0,1,76.5,2868.14990234375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,7,0,0,1,0,0,0,0,0,0,29.799999237060547,220.4499969482422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,56,1,1,1,0,0,0,1,1,1,98.0,5270.6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,4,1,0,0,0,0,0,0,0,0,20.700000762939453,73.05000305175781,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,43,1,0,0,0,0,0,0,0,1,19.64999961853028,779.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,36,1,1,0,0,0,0,0,1,1,84.75,3050.15,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,66,1,0,1,0,1,1,1,1,1,105.65,6844.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,68,1,0,1,1,1,0,0,1,0,70.94999694824219,4741.4501953125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,35,1,0,0,0,1,1,1,1,1,73.0,2471.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,0,1,1,0,0,0,0,0,0,0,1,69.5,69.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,5,1,0,0,0,1,0,1,0,1,84.85,415.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1,21,0,0,1,1,1,1,1,0,0,53.15,1183.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,0,24,1,0,1,0,0,1,0,0,0,54.95000076293945,1348.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,8,1,0,0,0,1,0,1,1,1,94.1999969482422,777.2999877929688,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,40,1,0,0,0,0,1,0,0,1,51.1,2092.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,11,1,0,0,0,0,1,1,0,1,82.9000015258789,880.0499877929688,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,32,1,1,1,0,1,1,1,1,1,109.5500030517578,3608.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,2,1,0,0,0,0,0,0,0,0,46.05,80.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,23,1,1,0,1,1,0,1,1,1,104.45,2184.85,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,33,1,1,0,0,0,0,0,0,0,25.700000762939453,826.0999755859375,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,1,0,47,1,1,0,0,0,0,1,1,1,95.1999969482422,4563.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,0,48,1,1,0,0,1,0,0,1,1,91.0500030517578,4370.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,66,1,0,1,0,0,0,1,0,1,59.75,3996.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1,0,1,1,0,0,0,0,0,1,1,1,90.75,90.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,13,1,0,0,1,0,1,1,1,0,73.35,931.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
